Date,Item,Min
2026-07-22,Waking Stone: Damage Boost (10%),"799,000"
2026-07-22,Waking Stone: Damage Boost (12%),"299,999,000"
2026-07-22,Waking Stone: Damage Boost (8%),788
2026-07-22,Waking Stone: Efficient SP (60),388
2026-07-22,Waking Stone: Efficient SP (80),"100,000,000"
2026-07-22,Waking Stone: Efficient Stamina (5),"42,387"
2026-07-22,Waking Stone: Efficient SP (70),"299,999"
2026-07-22,Waking Stone: Efficient Stamina (4),"1,000"
2026-07-22,Waking Stone: Major Cooldown (20 sec),399
2026-07-22,Waking Stone: Major Cooldown (22 sec),"36,900"
2026-07-22,Wandering Enchant Scroll,"109,000,000"
2026-07-22,Warlord's Enchant Scroll,"69,420"
2026-07-22,Water Erg Crystal,"7,800"
2026-07-22,Wave Enchant Scroll,"34,000,000"
2026-07-22,Weeping Enchant Scroll,"1,000,000"
2026-07-22,White Kitty Brooch,"2,000,000"
2026-07-22,White Kitty Necklace,"500,000"
2026-07-22,Wish Enchant Scroll,"2,303,366"
2026-07-22,Withered Enchant Scroll,"23,900,000"
2026-07-22,Yellow Pigment (Apprentice),"8,000"
2026-07-22,Yellow Pigment (Beginner),"2,020"
2026-07-22,Yellow Pigment (Journeyman),"6,900"
2026-07-22,Yellow Pigment (Professional),449
2026-07-22,Yoke of Mortality,"150,000,000"
7/27/2026,Abomination's Essence: Chest Armor,"222,800"
7/27/2026,Abomination's Essence: Grand Targe,"198,000"
7/27/2026,Abomination's Essence: Hand Armor,"200,000"
7/27/2026,Abomination's Essence: Head Armor,"200,000"
7/27/2026,Abomination's Essence: Large Shield,"198,000"
7/27/2026,Abomination's Essence: Leg Armor,"495,000"
7/27/2026,Abomination's Essence: Shield,"495,000"
7/27/2026,Abomination's Essence: Weapon,"495,000"
7/27/2026,Abyssal Shard Grade 1,"160,000"
7/27/2026,Abyssal Shard Grade 2,"445,000"
7/27/2026,Abyssal Shard Grade 3,"1,732,250"
7/27/2026,Advance Enchant Scroll,"1,400,000"
7/27/2026,Advent Enchant Scroll,"23,322,415"
7/27/2026,Adversarial Enchant Scroll,"16,999,999"
7/27/2026,Airtight Exquisite Enchant Rune,"119,999,000"
7/27/2026,Airtight Extraction Rune 1x,"54,420,069"
7/27/2026,Ancient Element Shard,"24,999"
7/27/2026,Ancient Elemental Accessory Shard,"9,000"
7/27/2026,Ancient Elemental Armor Shard,"6,200"
7/27/2026,Ancient Elemental Cloth Bundle,"6,323"
7/27/2026,Ancient Elemental Weapon Shard,"7,261"
7/27/2026,Ancient Enchant Scroll,"5,000,000"
7/27/2026,Ancient Erg Crystal,"4,898"
7/27/2026,Ancient Spirit Magic Powder,"65,000"
7/27/2026,Ardri's Essence,"650,000"
7/27/2026,Ardri's Essence: Chest Armor,"1,299,998"
7/27/2026,Ardri's Essence: Feet Armor,"2,999,800"
7/27/2026,Ardri's Essence: Hand Armor,"1,380,000"
7/27/2026,Ardri's Essence: Leg Armor,"1,290,000"
7/27/2026,Ardri's Essence: Weapon,"1,099,999"
7/27/2026,Artisan's Refined Flask,"12,000"
7/27/2026,Artisan's Sturdy Flask,"30,000"
7/27/2026,Astera's Essence: Chest Armor,"222,800"
7/27/2026,Astera's Essence: Feet Armor,"2,999,800"
7/27/2026,Astera's Essence: Head Armor,"495,000"
7/27/2026,Astera's Essence: Leg Armor,"200,000"
7/27/2026,Astera's Essence: Weapon,"222,800"
7/27/2026,Berserker Enchant Scroll,"5,000,000"
7/27/2026,Blessed Magic Elixir,"39,999"
7/27/2026,Blessed Magic Powder,489
7/27/2026,Blue Kitty Brooch,"1,112,100"
7/27/2026,Blue Kitty Necklace,"349,500"
7/27/2026,Blue Pigment (Apprentice),"13,004"
7/27/2026,Blue Pigment (Beginner),"15,012"
7/27/2026,Blue Pigment (Jlourneyman),"11,449"
7/27/2026,Blue Pigment (Professional),"19,999"
7/27/2026,Bountiful Enchant Scroll,"38,000,000"
7/27/2026,Bracelet Diamond,"15,000"
7/27/2026,Bracelet Emerald,800
7/27/2026,Bracelet Ruby,"15,000"
7/27/2026,Bracelet Sapphire,"15,000"
7/27/2026,Braha's Essence: Feet Armor,"495,000"
7/27/2026,Braha's Essence: Hand Armor,"100,000"
7/27/2026,Braha's Essence: Large Shield,"207,000"
7/27/2026,Brave Enchant Scroll,"1,250"
7/27/2026,Bres's Moonlight Essence,"5,400,000"
7/27/2026,Bres's Shadow Essence,"4,750,000"
7/27/2026,Brilliant Kitty Necklace,"25,000,000"
7/27/2026,Brutal Enchant Scroll,"2,500,000"
7/27/2026,Capture Enchant Scroll,"40,500"
7/27/2026,Chaos Enchant Scroll,"1,250"
7/27/2026,Charging Enchant Scroll,"1,111,111"
7/27/2026,Chaser's Enchant Scroll,"980,000"
7/27/2026,Clash Enchant Scroll,"5,000,000"
7/27/2026,Clear Additive (Apprentice),"9,800"
7/27/2026,Clear Additive (Beginner),"25,000"
7/27/2026,Clear Additive (Journeyman),"3,800"
7/27/2026,Clear Additive (Professional),"8,749"
7/27/2026,Cloth,"10,000"
7/27/2026,Complete Bracelet Diamond,"9,000,000"
7/27/2026,Complete Bracelet Emerald,"8,888,888"
7/27/2026,Complete Bracelet Ruby,"5,900,000"
7/27/2026,Complete Bracelet Sapphire,"8,000,000"
7/27/2026,Concentrated Enchant Scroll,"4,444,444"
7/27/2026,Concerted Enchant Scroll,"500,000"
7/27/2026,Consume Enchant Scroll,"2,222,222"
7/27/2026,Conviction Enchant Scroll,500
7/27/2026,Cool Enchant Scroll,"450,000"
7/27/2026,Copper Bracelet,"23,000"
7/27/2026,Copper Ore,990
7/27/2026,Crescent Moon Announcement,"45,000"
7/27/2026,Crescent Moon Island Power Crystal,"24,000"
7/27/2026,Crescent Moonlight Ring,"34,000"
7/27/2026,Damascus Steel,"13,990"
7/27/2026,Dash Enchant Scroll,"8,500"
7/27/2026,Destructive Enchant Scroll,"700,000"
7/27/2026,Diamond Enchant Scroll,"10,000"
7/27/2026,Dignified Enchant Scroll,"777,777"
7/27/2026,Dullahan's Essence: Chest Armor,"211,800"
7/27/2026,Dullahan's Essence: Feet Armor,"200,000"
7/27/2026,Dullahan's Essence: Grand Targe,"211,800"
7/27/2026,Dullahan's Essence: Hand Armor,"200,000"
7/27/2026,Dullahan's Essence: Head Armor,"495,000"
7/27/2026,Dullahan's Essence: Large Shield,"221,000"
7/27/2026,Dullahan's Essence: Leg Armor,"211,800"
7/27/2026,Dullahan's Essence: Shield,"211,800"
7/27/2026,Element Shard,"1,995"
7/27/2026,Element Stone,"5,045"
7/27/2026,Element Stone Catalyst,"13,999"
7/27/2026,Elemental Accessory Shard,"3,750"
7/27/2026,Elemental Armor Shard,"5,499"
7/27/2026,Elemental Cloth Bundle,"5,500"
7/27/2026,Elemental Weapon Shard,"2,300"
7/27/2026,Emmett's Essence,"4,400,000"
7/27/2026,Empowered Stone,"2,999"
7/27/2026,Emptiness Erg Crystal,"7,000"
7/27/2026,Enchant Scroll Scrap: Advance,"1,200,000"
7/27/2026,Enchant Scroll Scrap: Advent,"9,000,000"
7/27/2026,Enchant Scroll Scrap: Adversarial,"12,499,999"
7/27/2026,Enchant Scroll Scrap: Ancient,"2,900,000"
7/27/2026,Enchant Scroll Scrap: Bountiful,"19,500,000"
7/27/2026,Enchant Scroll Scrap: Brutal,"1,100,000"
7/27/2026,Enchant Scroll Scrap: Charge,"2,555,100"
7/27/2026,Enchant Scroll Scrap: Chaser's,"1,000,820"
7/27/2026,Enchant Scroll Scrap: Clash,"5,700,000"
7/27/2026,Enchant Scroll Scrap: Concentrated,"3,999,999"
7/27/2026,Enchant Scroll Scrap: Consume,"2,500,000"
7/27/2026,Enchant Scroll Scrap: Cool,"1,500,000"
7/27/2026,Enchant Scroll Scrap: Destructive,"1,666,100"
7/27/2026,Enchant Scroll Scrap: Dignified,"900,000"
7/27/2026,Enchant Scroll Scrap: Enmity,"2,666,100"
7/27/2026,Enchant Scroll Scrap: Escalating,"15,000,000"
7/27/2026,Enchant Scroll Scrap: Eternal,"13,500,000"
7/27/2026,Enchant Scroll Scrap: Executing,"39,999,990"
7/27/2026,Enchant Scroll Scrap: Fading,"1,999,100"
7/27/2026,Enchant Scroll Scrap: Fate,"150,000,000"
7/27/2026,Enchant Scroll Scrap: Fighting Spirit,"13,333,333"
7/27/2026,Enchant Scroll Scrap: Forgotten,"8,000,000"
7/27/2026,Enchant Scroll Scrap: Frenzy,"899,999"
7/27/2026,Enchant Scroll Scrap: Hollow,"19,500,000"
7/27/2026,Enchant Scroll Scrap: Impaling,"1,990,000"
7/27/2026,Enchant Scroll Scrap: Indomitable,"7,399,999"
7/27/2026,Enchant Scroll Scrap: Instant,"11,500,000"
7/27/2026,Enchant Scroll Scrap: Irate,"4,600,699"
7/27/2026,Enchant Scroll Scrap: Lament,"4,999,999"
7/27/2026,Enchant Scroll Scrap: Madness,"3,000,000"
7/27/2026,Enchant Scroll Scrap: Mystic,"44,500,000"
7/27/2026,Enchant Scroll Scrap: Petrify,"1,550,000"
7/27/2026,Enchant Scroll Scrap: Praise,"24,999,998"
7/27/2026,Enchant Scroll Scrap: Prophetic,"5,000,000"
7/27/2026,Enchant Scroll Scrap: Raging,"1,447,555"
7/27/2026,Enchant Scroll Scrap: Reflection,"19,999,988"
7/27/2026,Enchant Scroll Scrap: Revenge,"11,000,000"
7/27/2026,Enchant Scroll Scrap: Sealed,"5,555,555"
7/27/2026,Enchant Scroll Scrap: Shrewd,"9,999,999"
7/27/2026,Enchant Scroll Scrap: Solitude,"11,999,999"
7/27/2026,Enchant Scroll Scrap: Sorrowful,"2,444,100"
7/27/2026,Enchant Scroll Scrap: Space Time,"3,000,000"
7/27/2026,Enchant Scroll Scrap: Steeping,"23,500,000"
7/27/2026,Enchant Scroll Scrap: Stern,"5,000,000"
7/27/2026,Enchant Scroll Scrap: Stylish,"8,999,998"
7/27/2026,Enchant Scroll Scrap: Subdued,"5,555,555"
7/27/2026,Enchant Scroll Scrap: Tempestuous,"15,440,589"
7/27/2026,Enchant Scroll Scrap: Tragic,"19,000,000"
7/27/2026,Enchant Scroll Scrap: Transcendent,"9,086,083"
7/27/2026,Enchant Scroll Scrap: Trial,"16,999,420"
7/27/2026,Enchant Scroll Scrap: Vehement,"1,500,095"
7/27/2026,Enchant Scroll Scrap: Veiled,"11,220,191"
7/27/2026,Enchant Scroll Scrap: Victorious,"7,000,000"
7/27/2026,Enchant Scroll Scrap: Wandering,"29,000,000"
7/27/2026,Enchant Scroll Scrap: Wave,"23,000,000"
7/27/2026,Enchant Scroll Scrap: Weeping,"5,555,555"
7/27/2026,Enchant Scroll Scrap: Withered,"16,900,000"
7/27/2026,Enhanced New Era Cloth,"37,000"
7/27/2026,Enhanced New Era Leather,"23,000"
7/27/2026,Enhanced New Era Orb,"19,499"
7/27/2026,Enhanced New Era Ore,"60,094"
7/27/2026,Enhancement Elixir,"2,090"
7/27/2026,Enmity Enchant Scroll,"1,197,000"
7/27/2026,Enok's Essence,"1,000,000"
7/27/2026,Eriu Advancement Stone: Head Armor,"66,666,666"
7/27/2026,Eriu Advancement Stone: Leg Armor,"66,666,666"
7/27/2026,Eriu Advancement Stone: Weapon,"39,999,999"
7/27/2026,Eriu Book,"77,777,777"
7/27/2026,Eriu Fragment: Auxiliary Equipment,"9,000,000"
7/27/2026,Eriu Fragment: Chest Armor,"2,100,000"
7/27/2026,Eriu Fragment: Hand Armor,"4,493,216"
7/27/2026,Eriu Fragment: Head Armor,"1,966,100"
7/27/2026,Eriu Fragment: Leg Armor,"2,115,304"
7/27/2026,Eriu Fragment: Roots of Abundance,"15,999,999"
7/27/2026,Eriu Fragment: Starlight Belt,"17,800,000"
7/27/2026,Eriu Fragment: Weapon,"2,834,633"
7/27/2026,Eriu Fragment: Yoke of Mortality,"16,800,000"
7/27/2026,Escalating Enchant Scroll,"37,000,000"
7/27/2026,Esras' Essence,"32,000,000"
7/27/2026,Eternal Enchant Scroll,"60,000,000"
7/27/2026,Eternal Legacy,"100,000"
7/27/2026,Eternity Erg Crystal,"10,000"
7/27/2026,Executing Enchant Scroll,"75,000,000"
7/27/2026,Exquisite Cloth,999
7/27/2026,Exquisite Iron Ore,210
7/27/2026,Fading Enchant Scroll,"500,000"
7/27/2026,Fallen One's Rhod Compass,"72,000,000"
7/27/2026,Fallen One's Rusty Rhod Compass,"29,878,000"
7/27/2026,Fallen One's Shiny Rhod Compass,"110,000,000"
7/27/2026,Fast Enchant Scroll,"3,500,000"
7/27/2026,Fate Enchant Scroll,"470,000,000"
7/27/2026,Fighting Belt,"16,008,225"
7/27/2026,Fighting Spirit Enchant Scroll,"24,000,000"
7/27/2026,Fine Bracelet Diamond,"190,000"
7/27/2026,Fine Bracelet Emerald,"119,000"
7/27/2026,Fine Bracelet Ruby,"35,000"
7/27/2026,Fine Bracelet Sapphire,"30,000"
7/27/2026,Fine Cloth,"2,020"
7/27/2026,Fine Fobellow Tin,"5,000"
7/27/2026,Fine Iron Ore,"7,000"
7/27/2026,Fire Spirit Remnant,779
7/27/2026,Flask of Niflheim,"1,932,121"
7/27/2026,Fleet Enchant Scroll,500
7/27/2026,Forgotten Enchant Scroll,"2,200,000"
7/27/2026,Fragrant Additive (Apprentice),"15,000"
7/27/2026,Fragrant Additive (Beginner),"24,800"
7/27/2026,Fragrant Additive (Journeyman),"2,900"
7/27/2026,Fragrant Additive (Professional),"12,749"
7/27/2026,Frenzy Enchant Scroll,"5,500,000"
7/27/2026,Godly Cloth,"9,300"
7/27/2026,Godly Iron Ore,"4,980"
7/27/2026,Goibhniu's Enhancement Stone,"2,398,900"
7/27/2026,Goibhniu's Stone+,"7,211,111"
7/27/2026,Gold Bracelet,"19,999,999"
7/27/2026,Gorbas' Essence,"8,888,887"
7/27/2026,Gray Twilight Brooch,"19,000,000"
7/27/2026,Greater Bronze Lion Statue,"1,360,000"
7/27/2026,Greater Mysterious Cat Statue,"999,990"
7/27/2026,Greater Succubus Fang,"2,000,000"
7/27/2026,Greater War Goddess Statue,"400,000"
7/27/2026,Heavenly Leather,"8,000"
7/27/2026,Hoarfrost Hollow Erg Crystal,"6,788"
7/27/2026,Hollow Enchant Scroll,"37,750,000"
7/27/2026,Impaling Enchant Scroll,"1,000,000"
7/27/2026,Inherited Power: Fragments,"10,855"
7/27/2026,Instant Enchant Scroll,"24,000,000"
7/27/2026,Intermediate Element Stone,"288,888"
7/27/2026,Irate Enchant Scroll,"7,100,000"
7/27/2026,Iron Ore,"7,000"
7/27/2026,Jardin Steel,"34,875"
7/27/2026,Jarnir's Essence,"7,000,000"
7/27/2026,Keen Eriu Crystal,"740,000"
7/27/2026,Keen Legacy Shard,"600,000"
7/27/2026,Keen Legendary Chunk,"200,000"
7/27/2026,Keen Succession Ore,"350,000"
7/27/2026,Keen Succession Shard,"495,000"
7/27/2026,Keen Uaithne Crystal,"2,490,000"
7/27/2026,Kitty Brooch,"600,000"
7/27/2026,Kitty Necklace,"94,999"
7/27/2026,Lambent Powder,"3,000"
7/27/2026,Lament Enchant Scroll,"3,000,000"
7/27/2026,Leather Bracelet,"15,000"
7/27/2026,Life Erg Crystal,"4,623"
7/27/2026,Life Spirit Remnant,"45,000"
7/27/2026,Light Erg Crystal,"18,898"
7/27/2026,Lightweight Eriu Crystal,"694,161"
7/27/2026,Lightweight Legacy Shard,"200,000"
7/27/2026,Lightweight Legendary Chunk,"200,000"
7/27/2026,Lightweight Legendary Ore,"300,000"
7/27/2026,Lightweight Legendary Shard,"200,000"
7/27/2026,Lightweight Succession Ore,"554,800"
7/27/2026,Lightweight Succession Shard,"200,000"
7/27/2026,Lightweight Uaithne Crystal,"2,800,000"
7/27/2026,Lord's Glowing Obsidian Bracelet,"556,000,000"
7/27/2026,Lucian's Essence,"3,499,999"
7/27/2026,Lugh Lamhfada's Essence: Feet Armor,"200,000"
7/27/2026,Madness Enchant Scroll,"4,000,000"
7/27/2026,Magic Elixir,"46,714"
7/27/2026,Magic Elixir of Life,"7,990"
7/27/2026,Magic Powder,"9,980"
7/27/2026,Magic Stone,975
7/27/2026,Mana Dust,"1,000"
7/27/2026,Mana Reformer,"5,000"
7/27/2026,Meaningful Enchant Scroll,"3,500,000"
7/27/2026,Milletian's Essence: Feet Armor,"2,999,800"
7/27/2026,Milo's Essence,"1,000,000"
7/27/2026,Misty Summit Source,"12,000"
7/27/2026,Morgant's Essence,"9,700,000"
7/27/2026,Mysterious Shard Grade 1,"56,353"
7/27/2026,Mysterious Shard Grade 2,"244,900"
7/27/2026,Mysterious Shard Grade 3,"999,999"
7/27/2026,Mystic Enchant Scroll,"70,000,000"
7/27/2026,New Era Cloth,"24,461"
7/27/2026,New Era Leather,"24,383"
7/27/2026,New Era Orb,"2,499"
7/27/2026,New Era Ore,"7,271"
7/27/2026,New Era Remnant,19
7/27/2026,New Era Stone,"3,000"
7/27/2026,Obsidian Kitty Necklace,"129,000,000"
7/27/2026,Orb,"7,176"
7/27/2026,Orna's Essence,"2,317,551"
7/27/2026,Orna's Essence: Chest Armor,"1,193,000"
7/27/2026,Orna's Essence: Feet Armor,"1,135,708"
7/27/2026,Orna's Essence: Hand Armor,"1,139,999"
7/27/2026,Orna's Essence: Head Armor,"1,137,912"
7/27/2026,Orna's Essence: Leg Armor,"1,180,000"
7/27/2026,Orna's Essence: Weapon,"1,200,000"
7/27/2026,Outburst Enchant Scroll,"1,000,000"
7/27/2026,Paradise Orb,"1,995"
7/27/2026,Paradise Stone,"9,700"
7/27/2026,Passion Enchant Scroll,"2,222,222"
7/27/2026,Peaceful Enchant Scroll,"1,000,000"
7/27/2026,Perfect Eriu Crystal,"2,900,000"
7/27/2026,Perfect Legacy Shard,"2,000,000"
7/27/2026,Perfect Legendary Chunk,"200,000"
7/27/2026,Perfect Succession Ore,"899,995"
7/27/2026,Perfect Uaithne Crystal,"3,114,235"
7/27/2026,Prairie Erg Crystal,"4,846"
7/27/2026,Premium Enhancement Rune,"80,000,000"
7/27/2026,Prophetic Enchant Scroll,"9,999,999"
7/27/2026,Rage Erg Crystal,"29,999"
7/27/2026,Raging Enchant Scroll,"999,999"
7/27/2026,Red Kitty Necklace,"1,740,000"
7/27/2026,Red Moon Brooch,"6,666,666"
7/27/2026,Red Pigment (Apprentice),"13,800"
7/27/2026,Red Pigment (Beginner),"9,790"
7/27/2026,Red Pigment (Journeyman),"2,766"
7/27/2026,Red Pigment (Professional),"13,900"
7/27/2026,Reflection Enchant Scroll,"65,000,000"
7/27/2026,Regina's Feather: Grand Targe,"208,000"
7/27/2026,Regina's Feather: Head Armor,"200,000"
7/27/2026,Regina's Feather: Large Shield,"211,800"
7/27/2026,Regina's Feather: Leg Armor,"207,000"
7/27/2026,Regina's Feather: Shield,"207,000"
7/27/2026,Resilient Enchant Scroll,"5,000"
7/27/2026,Resistant Enchant Scroll,"10,000"
7/27/2026,Revenge Enchant Scroll,"3,500,000"
7/27/2026,Robust Eriu Crystal,"1,990,000"
7/27/2026,Robust Uaithne Crystal,"800,000"
7/27/2026,Roots of Abundance,"74,444,444"
7/27/2026,Ruins Erg Crystal,"6,666"
7/27/2026,Sacred Erg Crystal,"10,987"
7/27/2026,Salt Flower,650
7/27/2026,Sanctuary Earrings,"12,222,222"
7/27/2026,Sealed Power: Fragments,"32,406"
7/27/2026,Selren's Essence,"5,000,000"
7/27/2026,Semias' Essence,"4,500,000"
7/27/2026,Seraphic Feathers Brooch,"10,000,000"
7/27/2026,Ship Graveyard Power Crystal,"2,500"
7/27/2026,Shrewd Enchant Scroll,"5,000,000"
7/27/2026,Shrouded Moonlight,"36,666,666"
7/27/2026,Significant Enchant Scroll,"250,000"
7/27/2026,Silence Erg Crystal,"9,999"
7/27/2026,Silver Bracelet,"325,000"
7/27/2026,Silver Ore,"3,445"
7/27/2026,Smooth Eriu Crystal,"1,299,800"
7/27/2026,Smooth Legacy Shard,"800,000"
7/27/2026,Smooth Legendary Chunk,"175,950"
7/27/2026,Smooth Legendary Ore,"175,950"
7/27/2026,Smooth Legendary Shard,"215,000"
7/27/2026,Smooth Succession Ore,"549,999"
7/27/2026,Smooth Succession Shard,"200,000"
7/27/2026,Smooth Uaithne Crystal,"498,426"
7/27/2026,Solid Eriu Crystal,"586,437"
7/27/2026,Solid Legacy Shard,"1,332,800"
7/27/2026,Solid Legendary Chunk,"222,800"
7/27/2026,Solid Legendary Ore,"211,800"
7/27/2026,Solid Legendary Shard,"2,000,000"
7/27/2026,Solid Succession Ore,"799,999"
7/27/2026,Solid Uaithne Crystal,"788,888"
7/27/2026,Solitude Enchant Scroll,"15,862,507"
7/27/2026,Sorrowful Enchant Scroll,"585,000"
7/27/2026,Space Time Enchant Scroll,"84,999"
7/27/2026,Special Dungeon: Enchant Pouch,"11,000,000"
7/27/2026,Spinos' Essence,"9,000,000"
7/27/2026,Spirit Magic Powder,"8,000"
7/27/2026,Spirit Remnant,"1,000"
7/27/2026,Spirit Water,"2,500"
7/27/2026,Spirited Enchant Scroll,"200,000"
7/27/2026,Stable Eriu Crystal,"1,417,606"
7/27/2026,Stable Legacy Shard,"200,000"
7/27/2026,Stable Legendary Chunk,"200,000"
7/27/2026,Stable Legendary Ore,"222,800"
7/27/2026,Stable Succession Ore,"420,000"
7/27/2026,Stable Succession Shard,"211,800"
7/27/2026,Stable Uaithne Crystal,"3,200,000"
7/27/2026,Star Fruit,"33,650"
7/27/2026,Starlight Belt,"70,000,000"
7/27/2026,Steeping Enchant Scroll,"47,000,000"
7/27/2026,Stern Enchant Scroll,"10,000,000"
7/27/2026,Stylish Enchant Scroll,"12,099,999"
7/27/2026,Subdued Enchant Scroll,"500,000"
7/27/2026,Superior Bracelet Diamond,"3,500,000"
7/27/2026,Superior Bracelet Emerald,"3,425,000"
7/27/2026,Superior Bracelet Ruby,"2,000,000"
7/27/2026,Superior Bracelet Sapphire,"2,700,000"
7/27/2026,Superior Cloth,"7,375"
7/27/2026,Superior Element Stone,"798,798"
7/27/2026,Superior Enhancement Elixir,"106,332"
7/27/2026,Superior Iron Ore,"5,000"
7/27/2026,Tarian Steel,"2,900,000"
7/27/2026,Tempestuous Enchant Scroll,"20,000,000"
7/27/2026,Temporal Enchant Scroll,"20,000"
7/27/2026,Terminus Sentinel Essence: Chest Armor,"500,000"
7/27/2026,Terminus Sentinel Essence: Hand Armor,"1,500,000"
7/27/2026,Terminus Sentinel Essence: Head Armor,"200,000"
7/27/2026,Terminus Sentinel Essence: Shield,"200,000"
7/27/2026,Terra Spirit Remnant,"13,990"
7/27/2026,The Book of Orna,"4,654,651"
7/27/2026,The Book of Uaithne,"65,010,000"
7/27/2026,The Dead Enchant Scroll,"245,000"
7/27/2026,The Watcher's Glowing Mysterious Cat Statue,"80,000,000"
7/27/2026,The Watcher's Glowing Succubus Fang,"78,000,000"
7/27/2026,The Watcher's Glowing War Goddess Statue,"75,555,555"
7/27/2026,The Watcher's Glowing Werewolf Paw,"125,999,999"
7/27/2026,The Watcher's Mysterious Cat Statue,"22,000,000"
7/27/2026,The Watcher's Rusty Mysterious Cat Statue,"7,000,000"
7/27/2026,The Watcher's Rusty Succubus Fang,"4,223,000"
7/27/2026,The Watcher's Rusty War Goddess Statue,"5,200,000"
7/27/2026,The Watcher's Rusty Werewolf Paw,"9,000,000"
7/27/2026,The Watcher's Succubus Fang,"28,000,000"
7/27/2026,The Watcher's War Goddess Statue,"30,003,000"
7/27/2026,The Watcher's Werewolf Paw,"53,888,888"
7/27/2026,Thick Additive (Apprentice),"17,477"
7/27/2026,Thick Additive (Beginner),"35,000"
7/27/2026,Thick Additive (Journeyman),"3,559"
7/27/2026,Thick Additive (Professional),"9,949"
7/27/2026,Token of Quiet,"50,000,000"
7/27/2026,Token of Silence,"120,000,000"
7/27/2026,Tragic Enchant Scroll,"41,000,000"
7/27/2026,Transcendent Enchant Scroll,"14,000,000"
7/27/2026,Trial Enchant Scroll,"25,000,000"
7/27/2026,Truth Enchant Scroll,"100,000"
7/27/2026,Twilight Desert Source,"5,033"
7/27/2026,Twilight Erg Crystal,"4,000"
7/27/2026,Twisted Enchant Scroll,"13,500,000"
7/27/2026,Uaithne Advancement Stone: Chest Armor,"55,555,555"
7/27/2026,Uaithne Advancement Stone: Feet Armor,"55,555,555"
7/27/2026,Uaithne Advancement Stone: Hand Armor,"55,555,555"
7/27/2026,Uaithne Advancement Stone: Head Armor,"55,555,555"
7/27/2026,Uaithne Advancement Stone: Leg Armor,"55,555,555"
7/27/2026,Uaithne Advancement Stone: Weapon,"88,888,888"
7/27/2026,Uaithne Crystal,"18,000,000"
7/27/2026,Uaithne Fragment: Auxiliary Equipment,"959,999"
7/27/2026,Uaithne Fragment: Chest Armor,"3,090,000"
7/27/2026,Uaithne Fragment: Feet Armor,"2,729,998"
7/27/2026,Uaithne Fragment: Hand Armor,"2,700,000"
7/27/2026,Uaithne Fragment: Head Armor,"3,880,000"
7/27/2026,Uaithne Fragment: Leg Armor,"1,900,000"
7/27/2026,Uaithne Fragment: The Cursed Belt,"7,000,000"
7/27/2026,Uaithne Fragment: The Sun's Wish,"7,500,000"
7/27/2026,Uaithne Fragment: Token of Quiet,"7,999,000"
7/27/2026,Uaithne Fragment: Token of Silence,"14,999,000"
7/27/2026,Uaithne Fragment: Weapon,"2,800,000"
7/27/2026,Uaithne Remnant,"2,589"
7/27/2026,Unknowable Power: Fragments,"209,990"
7/27/2026,Unrelenting Eriu Crystal,"3,299,999"
7/27/2026,Unrelenting Uaithne Crystal,"828,888"
